	sentence	label
51308	ever to look as if it were being shown on the projection television screen of a sports bar 	0
5304	all over this `` un-bear-able '' project 	0
36374	dishonest and pat 	0
26314	not amused by the sick sense of humor 	0
42857	, the score is too insistent 	0
31703	the kid 's ) just too bratty for sympathy 	0
13442	artificial and soulless 	0
45018	is little else to recommend `` never again . '' 	0
53719	cliché-laden screenplay 	0
56790	sucked . 	0
31601	lackluster thriller `` new best friend '' 	0
30966	most repellent 	0
12605	would have saved this film a world of hurt 	0
60558	grinds itself 	0
65773	exposes the limitations of his skill and the basic flaws in his vision . 	0
53749	as they poorly rejigger fatal attraction into a high school setting 	0
37169	depress you 	0
14737	empty , fetishistic violence 	0
51056	, colin hanks is in bad need of major acting lessons and maybe a little coffee . 	0
3626	a mess of mixed messages , over-blown drama and bruce willis 	0
41501	meandering sketch inspired by the works of john waters and todd solondz , rather than a fully developed story 	0
60491	is an action movie with an action icon who 's been all but decommissioned 	0
7707	law enforcement , and a visceral , nasty journey 	0
1109	a waterlogged version of ` fatal attraction ' for the teeny-bopper set ... 	0
59247	fixating on its body humor and reinforcement of stereotypes 	0
59663	of women torn apart by a legacy of abuse 	0
15848	sadly 	0
64168	get to the closing bout ... by which time it 's impossible to care who wins 	0
9733	who possibly will enjoy it 	0
64894	a loquacious and dreary piece 	0
12901	, the project should have been made for the tube . 	0
43088	from any movie with a `` 2 '' 	0
46483	hate ( madonna ) within the film 's first five minutes 	0
62305	second-rate 	0
38197	neo-fascism 	0
15943	that the less charitable might describe as a castrated 	0
8202	, you 'll be thinking of 51 ways to leave this loser . 	0
2589	done that ... a thousand times 	0
21198	than seeing an otherwise good movie marred beyond redemption by a disastrous ending 	0
9893	dullest kiddie flicks 	0
1004	do we really need the tiger beat version ? 	0
24955	being cast in action films when none of them are ever any good 	0
35056	none of birthday girl 's calculated events take us by surprise ... 	0
37466	disjointed , 	0
24824	unnamed , easily substitutable 	0
65176	have to worry about being subjected to farts , urine , feces , semen , or any of the other foul substances 	0
51040	tends to place most of the psychological and philosophical material in italics rather than trust an audience 's intelligence 	0
44442	deserves a better vehicle than this facetious smirk of a movie 	0
35667	violent , vulgar and forgettably entertaining 	0
26423	are typical sandler fare 	0
32693	begin to long for the end credits as the desert does for rain . 	0
36934	's virtually impossible to like any of these despicable characters . 	0
65981	why , for instance , good things happen to bad people 	0
26991	if hill is n't quite his generation 's don siegel ( or robert aldrich ) , it 's because there 's no discernible feeling beneath the chest hair ; it 's all bluster and cliché 	0
9581	his fake backdrops 	0
2920	a bunch of typical late-twenty-somethings natter on about nothing 	0
55336	fine acting moments 	1
11037	will be an enjoyable choice for younger kids . 	1
45397	a solid and refined piece of moviemaking imbued with passion and attitude . 	1
59285	embraces it , energizes it and 	1
772	going at a rapid pace , 	1
63029	writer/director walter hill is in his hypermasculine element here , once again able to inject some real vitality and even art into a pulpy concept that , in many other hands would be completely forgettable . 	1
8474	proof of that on the cinematic front , look no further than this 20th anniversary edition of the film that spielberg calls 	1
3111	impart a message without bludgeoning the audience over the head 	1
49321	if good-hearted , movie . 	1
24529	of humankind 's liberating ability 	1
6560	irreverent energy 	1
24582	offers an unexpected window into the complexities of the middle east struggle and into the humanity of its people . 	1
46282	such a well loved classic 	1
5353	so vivid a portrait 	1
59277	with us is a minor miracle 	1
33937	makes the film special 	1
45609	optimistic 	1
29876	is as adult as you can get 	1
3544	are pitted against shimmering cinematography that lends the setting the ethereal beauty of an asian landscape painting 	1
1788	engaging characters 	1
26686	is a gem . 	1
5382	it certainly wo n't win any awards in the plot department but it sets out with no pretensions and delivers big time 	1
39646	poetic 	1
54999	totally 	1
9020	moore wonderfully underplays the long-suffering heroine with an unflappable '50s dignity somewhere between jane wyman and june cleaver 	1
61944	predictably efficient piece 	1
38440	nutty , consistently funny . 	1
42900	enlivens this film 	1
42666	to perform 	1
12077	about the astonishingly pivotal role of imagination in the soulful development of two rowdy teenagers 	1
60205	the best date movie 	1
48511	precisely 	1
18036	remains the most wondrous of all hollywood fantasies -- and the apex of steven spielberg 's misunderstood career 	1
14011	more complex 	1
25187	i 'll settle for a nice cool glass of iced tea and 	1
41498	heartwarming here relies less on forced air than on petter næss ' delicate , clever direction ... and a wonderful , imaginative script by axel hellstenius . 	1
25003	is how the film knows what 's unique and quirky about canadians 	1
3578	just about the best straight-up , old-school horror film of the last 15 years . 	1
43621	will assuredly 	1
46561	another classic for the company 	1
58939	it may not be particularly innovative , but the film 's crisp , unaffected style and air of gentle longing make it unexpectedly rewarding . 	1
55389	skillful filmmaker 	1
56773	while broomfield 's film does n't capture the effect of these tragic deaths on hip-hop culture , it succeeds as a powerful look at a failure of our justice system . 	1
34465	is fontaine 's willingness to wander into the dark areas of parent-child relationships without flinching . 	1
46614	it serves as a workable primer for the region 's recent history , and would make a terrific 10th-grade learning tool . 	1
26695	that 's there to scare while we delight in the images 	1
30448	graham greene 's novel 	1
14724	the power of poetry and passion 	1
52912	own solemn insights 	1
5941	at once visceral and spiritual , wonderfully vulgar and sublimely lofty 	1
33525	funny feast 	1
37885	a riveting and surprisingly romantic ride 	1
61736	kids five and up will be delighted with the fast , funny , and even touching story . 	1
21032	an action hero with table manners , and one who proves that elegance is more than tattoo deep 	1
48786	to treat its characters , weak and strong , as fallible human beings , not caricatures , and to carefully delineate the cost of the inevitable conflicts between human urges and an institution concerned with self-preservation 	1
11174	an hour and a half of joyful solo performance 	1
51825	own tortured psyche 	1
36666	a clever and cutting , quick and dirty look at modern living and movie life 	1
33361	you do n't need to be a hip-hop fan to appreciate scratch 	1
4027	an interesting technical exercise 	1
27114	the adjective ` gentle ' 	1
30672	comedy , caper thrills 	1
48743	for all its visual panache and compelling supporting characters 	1
55081	amuses 	1
15686	more fascinating look 	1
27655	that eclipses nearly everything else she 's ever done 	1
50075	that i ca n't wait to see what the director does next 	1
62332	as well-written as sexy beast , not as gloriously flippant as lock , stock and two smoking barrels , but stylish and moody and exceptionally well-acted . 	1
5798	the leaping story line , shaped by director peter kosminsky into sharp slivers and cutting impressions , shows all the signs of rich detail condensed into a few evocative images and striking character traits . 	1
45205	a unique culture that is presented with universal appeal 	1
64273	in his right mind 	1
39114	this oddly sweet comedy 	1
8426	has a lot to do with the casting of juliette binoche as sand , who brings to the role her pale , dark beauty and characteristic warmth . 	1
5810	it is an engaging and exciting narrative of man confronting the demons of his own fear and paranoia 	1
6742	gripping portrait of jim brown , a celebrated wonder in the spotlight 	1
31772	a rounded and revealing overview of this ancient holistic healing system 	1
59615	is almost in a class with that of wilde himself 	1
40012	so fascinating 	1
20553	saturday night live-style parody , '70s blaxploitation films and goofball action comedy 	1
38055	adventurous 	1
6121	successfully 	1
35236	of international acclaim 	1
59805	characteristic style 	1
22197	she is a lioness 	1
29175	astringent wit 	1
53516	convincing intelligence 	1
39551	will find that the road to perdition leads to a satisfying destination 	1
22137	charged music to the ears of cho 's fans 	1
18577	beautiful and 	1
43809	feel realistic . 	1
66674	remains a film about something , one that attempts and often achieves a level of connection and concern . 	1
9197	a modest masterpiece . 	1
66124	with yet another remarkable yet shockingly little-known perspective 	1
32987	's awfully entertaining to watch 	1
24031	felt fantasy of a director 's travel 	1
21746	it is a funny ( sometimes hilarious ) comedy with a deft sense of humor about itself , a playful spirit and a game cast 	1
16083	, spielberg knows how to tell us about people . 	1
39450	the serbs themselves 	1
20876	he 's the scariest guy you 'll see all summer . 	1
4084	a young woman of great charm , generosity and diplomacy 	1
44054	the places , and the people , 	1
23930	steal your heart 	1
64079	are entitled to take a deep bow for fashioning an engrossing entertainment out of an almost sure-fire prescription for a critical and commercial disaster 	1
2042	does somehow manage to get you under its spell 	1
41695	lasting impression 	1
52824	but it is entertaining on an inferior level . 	1
8594	as an important , original talent in international cinema 	1
20163	you 'll still have a good time . '' 	1
20418	well spent 	1
44014	likeable 	1
1417	overwhelmingly 	1
26645	a fun ride . 	1
19280	anthony asquith 's acclaimed 1952 screen adaptation 	1
43786	` comedy ' scenes 	1
56850	brought off with considerable wit 	1
35770	keep you at the edge of your seat with its shape-shifting perils , political intrigue and brushes with calamity 	1
30033	attracting audiences 	1
34396	as grant 's two best films 	1
16906	's on par with the first one 	1
40841	, fierce grace reassures us that he will once again be an honest and loving one . 	1
47317	sets out to entertain 	1
12194	drama of temptation , salvation and good intentions is a thoughtful examination of faith , love and power . 	1
16382	eerily 	1
43565	wo n't have any trouble getting kids to eat up these veggies . 	1
57921	nails sy 's queasy infatuation and overall strangeness . 	1
17797	to be exceptional to justify a three hour running time 	1
7884	nachtwey hates the wars he shows and empathizes with the victims he reveals 	1
14400	though its story is only surface deep , the visuals and enveloping sounds of blue crush make this surprisingly decent flick worth a summertime look-see . 	1
