	sentence	label
45475	they presume their audience wo n't sit still for a sociology lesson , however entertainingly presented , so they trot out the conventional science-fiction elements of bug-eyed monsters and futuristic women in skimpy clothes 	0
44849	judd 's characters ought to pick up the durable best seller smart women , foolish choices for advice . 	0
41192	zero thrills , too many flashbacks and a choppy ending make for a bad film 	0
30804	less-than-thrilling 	0
6510	bad film 	0
10819	in almost every possible way -- from the writing and direction to the soggy performances -- tossed off 	0
19143	the sentimental oh-those-wacky-brits genre that was ushered in by the full monty and is still straining to produce another smash 	0
36464	works better in the conception than it does in the execution ... winds up seeming just a little too clever 	0
22400	she 's not funny 	0
9324	careless and unfocused 	0
65302	snail-like 	0
15477	who manages to blast even the smallest sensitivities from the romance with his clamorous approach 	0
16051	the film feels formulaic , its plot and pacing typical hollywood war-movie stuff , while the performances elicit more of a sense of deja vu than awe . 	0
60254	orwell 's dark , intelligent warning cry 	0
15627	, it 's one of the worst of the entire franchise . 	0
53050	the mystery of enigma is how a rich historical subject , combined with so much first-rate talent ... could have yielded such a flat , plodding picture . 	0
19888	is an unpleasantly shallow and immature character with whom to spend 110 claustrophobic minutes . 	0
29781	possess the lack-of-attention span that we did at seventeen 	0
57100	go to the u.n. and ask permission for a preemptive strike 	0
65297	badder than bad 	0
10463	dwells on crossing-over mumbo jumbo , manipulative sentimentality , and sappy dialogue . 	0
12253	confusing and horrifying vision 	0
30161	this stinker 	0
63540	cheapening it 	0
51624	seemed wasted like deniro 's once promising career and the once grand long beach boardwalk . 	0
32173	wrecks any chance of the movie rising above similar fare 	0
17911	crap is what i was expecting 	0
53587	, sketchy characters and immature provocations can fully succeed at cheapening it . 	0
15141	paved with good intentions leads to the video store '' 	0
61596	dip into your wallet , swipe 90 minutes of your time , 	0
56505	a bit of a downer and a little over-dramatic at times , but 	0
55974	imperfect , love-hate relationship 	0
51171	this did n't connect with me would require another viewing 	0
10548	a mimetic approximation of better films 	0
12133	overly-familiar and poorly-constructed comedy 	0
23041	are neither original 	0
66684	are jarring and deeply out of place in what could have ( and probably should have ) been a lighthearted comedy 	0
31463	grows boring despite the scenery 	0
63644	i could not stand them 	0
14589	to fall prey to a boatload of screenwriting cliches that sink it faster than a leaky freighter 	0
35076	the film buzz and whir ; very little of it 	0
50546	has the disjointed feel of a bunch of strung-together tv episodes . 	0
24164	despite the surface attractions 	0
39354	trade center tragedy 	0
47187	cinematic punishment 	0
2341	has no idea of it is serious 	0
32702	this is n't exactly profound cinema , but 	0
12674	been cobbled together onscreen 	0
41611	originality ai n't on the menu 	0
62886	confusing and horrifying 	0
48946	stupid 	0
20117	irksome characters 	0
58016	, film has little insight into the historical period and its artists , particularly in how sand developed a notorious reputation . 	0
42891	silly stuff 	0
20963	schaeffer 's film never settles into the light-footed enchantment the material needs , and the characters ' quirks and foibles never jell into charm . 	0
16857	more like a travel-agency video 	0
12648	discovered , indulged in and rejected as boring before i see this piece of crap again 	0
17912	a kingdom more mild than wild 	0
38036	sappy , preachy one 	0
26979	subject us to boring , self-important stories of how horrible we are to ourselves and each other 	0
11539	clueless 	0
30649	lax and 	0
1318	lack contrast , are murky and are frequently too dark to be decipherable . 	0
44199	spend 110 claustrophobic minutes 	0
1702	once one experiences mr. haneke 's own sadistic tendencies toward his audience , one is left with a sour taste in one 's mouth , and little else . 	0
48607	hollywood has been trying to pass off as acceptable teen entertainment for some time now . 	0
36809	foul-mouthed 	0
10290	whole subplots have no explanation or even plot relevance 	0
22781	's fitting that a movie as artificial and soulless as the country bears owes its genesis to an animatronic display at disneyland . 	0
65633	ended so damned soon 	0
46297	utter mush 	0
31592	is cumbersome 	0
12554	things insipid 	0
15479	leave the auditorium feeling dizzy , confused , and totally disorientated 	0
49508	no , paralyzed 	0
29764	one mediocre movie 	0
35890	gooeyness 	0
50975	do n't think that a.c. will help this movie one bit 	0
45874	rejection by one 's mother 	0
49986	lends itself to easy jokes and insults 	0
52580	goes awry 	0
6273	and if you appreciate the one-sided theme to lawrence 's over-indulgent tirade , then knock yourself out and enjoy the big screen postcard that is a self-glorified martin lawrence lovefest . 	0
4388	one big excuse to play one lewd scene after another 	0
56622	tired retread 	0
17489	cut their losses -- and ours -- and retitle it the adventures of direct-to-video nash 	0
1015	is awful . 	0
53245	too long and 	0
7247	manipulative claptrap 	0
3377	push it through the audience 's meat grinder one more time 	0
20440	the legendary wit 's classic mistaken identity farce 	0
21328	game of absurd plot twists , idiotic court maneuvers and stupid characters 	0
43660	traps audiences in a series of relentlessly nasty situations 	0
4429	pushing the jokes at the expense of character until things fall apart 	0
47293	another unoriginal run 	0
8741	this is an exercise not in biography but in hero worship . 	0
38756	are nearly impossible to care about 	0
49975	the operative word for `` bad company 	0
61722	just die already 	0
20563	, this trifling romantic comedy in which opposites attract for no better reason than that the screenplay demands it squanders the charms of stars hugh grant and sandra bullock . 	0
62669	incoherence 	0
13390	the problem with `` xxx '' 	0
61167	slap her - she 's not funny ! 	0
32087	simply a re-hash of the other seven films 	0
64226	with indoctrinated prejudice 	0
33061	as the man who bilked unsuspecting moviegoers 	0
53856	lacking any of the rollicking dark humor so necessary 	0
64728	dissing the film 	0
57843	`` snl '' has-been 	0
47829	, despite the mild hallucinogenic buzz , is of overwhelming waste 	0
32181	, the weight of water comes off as a two-way time-switching myopic mystery that stalls in its lackluster gear of emotional blandness . 	0
23646	of unfocused , excruciatingly tedious cinema 	0
16499	, there would be a toss-up between presiding over the end of cinema as we know it and another night of delightful hand shadows . 	0
53440	an uneven mix of dark satire and childhood awakening . 	0
34535	, provocative and vainglorious 	0
3243	's just too boring and obvious 	0
14470	cho 's latest comic set is n't as sharp or as fresh as i 'm the one that i want ... but 	0
34683	unusually dry-eyed , even analytical approach 	0
29805	with the dog days of august upon us , think of this dog of a movie as the cinematic equivalent of high humidity . 	0
18027	speak fluent flatula 	0
9046	other than money why this distinguished actor would stoop so low 	0
28708	action confined to slo-mo gun firing and random glass-shattering 	0
17894	seen it all before 	0
64565	the empty stud knockabout 	0
26926	false sentiment or sharp , overmanipulative hollywood practices 	0
35435	much like its easily dismissive take on the upscale lifestyle , there is n't much there here . 	0
7771	to set the women 's liberation movement back 20 years 	0
24933	garde 	0
48352	genial is the conceit , 	0
15717	comes the first lousy guy ritchie imitation 	0
6635	the movie around them is so often nearly nothing that their charm does n't do a load of good 	0
17844	happens when something goes bump in the night and nobody cares ? 	0
58126	loses himself to the film 's circular structure to ever offer any insightful discourse on , well , love in the time of money . 	0
54265	the job done , running off the limited chemistry created by ralph fiennes and jennifer lopez 	0
32551	to a transparently hypocritical work that feels as though it 's trying to set the women 's liberation movement back 20 years 	0
32566	throws quirky characters , odd situations , and off-kilter dialogue 	0
38155	soon becomes a questionable kind of inexcusable dumb innocence 	0
70	of the most highly-praised disappointments i 	0
63627	mixed-up films 	0
15550	the lack of naturalness makes everything seem self-consciously poetic and forced ... 	0
62914	personal tragedy 	0
30996	as banal as the telling may be 	0
59536	a seven rip-off 	0
35999	erotically 	0
36798	a few gross-out comedies i 've been trying to forget 	0
3371	( as well as rank frustration from those in the know about rubbo 's dumbed-down tactics ) 	0
57973	is in trouble 	0
11953	cliched and 	0
42992	secondhand , familiar -- and not in a good way 	0
36251	consider the film a celluloid litmus test for the intellectual and emotional pedigree of your date and a giant step backward for a director i admire 	0
23201	that it 's offensive , but that it 's boring 	0
45276	capitalizes on this concept and opts for the breezy and amateurish feel of an after school special on the subject of tolerance 	0
61276	it preaches 	0
26862	you thought was going to be really awful 	0
51110	try hard but come off too amateurish and awkward 	0
19428	outdated clothes and plastic knickknacks 	0
33635	there 's a heaven for bad movies 	0
6804	protagonist 	0
36562	the half-lit , sometimes creepy intimacy of college dorm rooms , a subtlety that makes the silly , over-the-top coda especially disappointing 	0
2402	afraid to provoke introspection in both its characters and its audience 	0
2705	the script has less spice than a rat burger and 	0
3600	, sloppy 	0
56382	an overstylized , puréed mélange 	0
18661	over-dramatic 	0
275	usual worst 	0
50489	that are damned in queen of the damned 	0
27556	a terrible movie that some people 	0
17625	its premise is smart , but the execution is pretty weary 	0
1743	this low-rent -- and even lower-wit -- rip-off of the farrelly brothers ' oeuvre 	0
52557	familiar -- and not in a good way 	0
66175	are more interesting ways of dealing with the subject 	0
33121	is almost an afterthought 	0
42121	shtick 	0
49259	because his character 's deceptions ultimately undo him 	0
29366	badly edited , 91-minute trailer 	0
54951	, parker exposes the limitations of his skill and the basic flaws in his vision . ' 	0
48289	in bad need of major acting lessons and maybe a little coffee 	0
55886	's got to be a more graceful way of portraying the devastation of this disease . 	0
3631	ca n't accuse kung pow for misfiring , since it is exactly what it wants to be : an atrociously , mind-numbingly , indescribably bad movie . 	0
14052	at soccer hooliganism 	0
60089	mid-to-low budget 	0
8033	systematically destroy everything we hold dear about cinema , only now it 's begun to split up so that it can do even more damage 	0
46740	little excitement 	0
22697	faint of heart or conservative of spirit 	0
2928	stooping 	0
41932	feel-bad ending 	0
4727	might try paying less attention to the miniseries and more attention to the film it is about . 	0
55173	sneak out of the theater 	0
59991	profane and exploitative as the most offensive action 	0
13704	is repulsive and depressing 	0
30747	a characteristically engorged and sloppy coming-of-age movie . 	0
61980	rely on an ambiguous presentation 	0
12109	, you 're desperate for the evening to end . 	0
61331	completely creatively stillborn 	0
12317	yet can not recommend it , because it overstays its natural running time 	0
27916	to sit through about 90 minutes of a so-called ` comedy ' and not laugh once 	0
16758	disguise the fact that it 's inauthentic at its core and that its story just is n't worth telling 	0
44458	a shallow rumination 	0
54417	was that movie nothing more than a tepid exercise in 	0
60579	all too familiar ... 	0
41023	environmental pollution 	0
41978	a riot-control projectile or my own tortured psyche 	0
19950	, it would be rendered tedious by avary 's failure to construct a story with even a trace of dramatic interest . 	0
58029	is derivative 	0
40942	relatively flavorless 	0
26992	a mystery how the movie could be released in this condition 	0
38302	the characters are based on stock clichés , and the attempt to complicate the story only defies credibility . 	0
1810	with the lazy material and the finished product 's unshapely look 	0
45548	what a great shame that such a talented director as chen kaige has chosen to make his english-language debut with a film 	0
55618	easy sanctimony , formulaic thrills and 	0
63901	alas , getting there is not even half the interest . 	0
63000	is put in an impossible spot because his character 's deceptions ultimately undo him and the believability of the entire scenario 	0
57728	spain 's greatest star wattage does n't overcome the tumult of maudlin tragedy . 	0
12178	it was written for no one 	0
13967	lack any intrigue ( other than their funny accents ) 	0
33928	's an unhappy situation all around . 	0
1435	of bland hotels , highways , parking lots 	0
34083	the movie straddles the fence between escapism and social commentary , and on both sides it falls short . 	0
51882	not all of the stories work and the ones that do are thin and scattered , 	0
31254	stuffy , full of itself , 	0
33466	the choppy editing to the annoying score to ` special effects ' by way of replacing objects in a character 's hands below the camera line 	0
66145	, bile , and irony 	0
46331	were n't such a clever adaptation of the bard 's tragic play 	0
62354	tics 	0
9698	demme finally succeeds in diminishing his stature from oscar-winning master to lowly studio hack . 	0
62788	a cockeyed shot all the way . 	0
7659	the way it skirts around any scenes that might have required genuine acting from ms. spears 	0
55637	looks to be going through the motions , beginning with the pale script 	0
38023	is there a group of more self-absorbed women than the mother and daughters featured in this film ? 	0
51622	one of the worst movies of the year . 	0
50486	does n't work 	0
32011	time stinker 	0
24311	causes of anti-semitism ever seen on screen . 	0
2585	why , you may ask , why should you buy the movie milk when the tv cow is free ? 	0
39763	plot and pacing typical hollywood war-movie stuff 	0
53698	sappy as big daddy 	0
28236	the guys still feels counterproductive 	0
48537	their contrast is neither dramatic nor comic -- it 's just a weird fizzle 	0
65734	through crap like this 	0
10415	is murder by numbers , and as easy to be bored by as your abc 's , despite a few whopping shootouts . 	0
30837	puppies with broken legs 	0
65377	the dead horse of surprise 	0
15614	conceive of anyone who has reached puberty actually finding the characters in slackers or their antics amusing , let alone funny 	0
5633	drowned me in boredom . 	0
1554	one of those crass , contrived sequels that not only fails on its own , but makes you second-guess your affection for the original 	0
57519	leaning on badly-rendered cgi effects 	0
12568	lacks 	0
54233	read ` seeking anyone with acting ambition but no sense of pride or shame 	0
49211	it 's excessively quirky and a little underconfident in its delivery 	0
28793	one of my least favorite emotions , especially when i have to put up with 146 minutes of it 	0
46616	you 'll be as bored watching morvern callar as the characters are in it 	0
18293	tantamount to insulting the intelligence of anyone who has n't been living under a rock 	0
52354	for most movies , 84 minutes is short , but this one feels like a life sentence . 	0
22734	bad writing , 	0
60709	a plodding teen remake that 's so mechanical you can smell the grease on the plot 	0
60561	the most screwy thing here is how so many talented people were convinced to waste their time 	0
10735	this emotional misery 	0
8416	audacity to view one of shakespeare 's better known tragedies as a dark comedy 	0
35106	the abiding impression , despite the mild hallucinogenic buzz , is of overwhelming waste 	0
45715	strives to be intimate and socially encompassing but fails to do justice to either effort in three hours of screen time 	0
22642	tired , unimaginative and derivative 	0
17349	with no unified whole 	0
1172	's that painful 	0
32199	dark pit 	0
65257	an awkward hybrid 	0
38085	is a bomb . 	0
48138	smug and convoluted 	0
19881	and uninspired . 	0
8359	victim to sloppy plotting , 	0
47211	it 's simply stupid , irrelevant and deeply , truly , bottomlessly cynical . 	0
34435	does leblanc make one spectacularly ugly-looking broad 	0
67243	that annoying specimen 	0
37324	no charm , no laughs , no fun , no reason to watch 	0
41180	decidedly flimsier with its many out-sized , out of character and logically porous action set pieces 	0
35504	every theater stuck with it 	0
44500	if only it were that grand a failure 	0
9438	exploitative for the art houses and too cynical 	0
57759	what begins brightly gets bogged down over 140 minutes . 	0
12597	drowns in sap . 	0
64502	: it 's not scary in the slightest . 	0
25673	colin hanks is in bad need of major acting lessons and maybe a little coffee . 	0
45832	further sad evidence 	0
44761	his maudlin ending might not have gotten him into film school in the first place 	0
49883	of clichés and borrowed images 	0
44595	unbearable when it is n't merely offensive . 	0
31924	other than its exploitive array of obligatory cheap 	0
9133	b-movie category 	0
60462	, it 's kinda dumb . 	0
44772	seeing as the film lacks momentum and its position remains mostly undeterminable 	0
49073	an admitted egomaniac , evans is no hollywood villain , and yet this grating showcase almost makes you wish he 'd gone the way of don simpson . 	0
9411	as bad at it is cruel 	0
3352	flat , unconvincing 	0
41724	a cellophane-pop remake 	0
64943	acting like puppets 	0
11136	saccharine genre 	0
34132	i can analyze this movie in three words : thumbs friggin ' down . 	0
58647	how very bad 	0
8908	this remake of lina wertmuller 's 1975 eroti-comedy might just be the biggest husband-and-wife disaster since john and 	0
1419	tastelessness and gall 	0
19438	schrader aims to present an unflinching look at one man 's downfall , brought about by his lack of self-awareness . 	0
40369	's a shame that the storyline and its underlying themes ... finally seem so impersonal or even shallow . 	0
11195	barely shocking , barely interesting and most 	0
17340	but even then , i 'd recommend waiting for dvd and just skipping straight to her scenes . 	0
46546	to endure instead of enjoy 	0
61360	visually bland 	0
5392	quite possibly the sturdiest example yet of why the dv revolution has cheapened the artistry of making a film 	0
34759	a few zingers aside , the writing is indifferent , and jordan brady 's direction is prosaic . 	0
35978	a low-rent retread of the alien 	0
29837	no energy 	0
37967	being trapped at a bad rock concert 	0
23001	routine is offensive , puerile and unimaginatively foul-mouthed if it was at least funny 	0
59583	a difficult time shaking its blair witch project real-time roots 	0
39758	wo n't be remembered as one of ( witherspoon 's ) better films . 	0
25661	avoid 	0
11850	abyss 	0
19522	image-mongering 	0
26923	hollywood trap 	0
40142	a depressingly retrograde , ` post-feminist ' romantic comedy that takes an astonishingly condescending attitude toward women . 	0
20213	pretend like your sat scores are below 120 and 	0
58976	past love story derisions 	0
2153	, longley 's film lacks balance ... and fails to put the struggle into meaningful historical context . 	0
46702	forget about it by monday 	0
45703	a sour taste in one 's mouth , and little else 	0
18591	the histrionic muse 	0
55896	of those films that started with a great premise and then just fell apart 	0
17128	the film would have been more enjoyable had the balance shifted in favor of water-bound action over the land-based ` drama , ' but the emphasis on the latter leaves blue crush waterlogged . 	0
15638	less than the sum of its underventilated père-fils confrontations 	0
53098	it 's simply unbearable 	0
62887	`` abandon '' 	0
465	of dishonesty 	0
49760	an ill-conceived 	0
58900	is absolutely and completely ridiculous and an insult to every family whose mother has suffered through the horrible pains of a death by cancer . 	0
66163	why not invite some genuine spontaneity into the film by having the evil aliens ' laser guns actually hit something for once ? 	0
12547	its focus , point and purpose in a mess of mixed messages , over-blown drama and bruce willis 	0
41290	forgettable 	0
44562	does n't really know or care about the characters , and 	0
28747	try this obscenely bad dark comedy , so crass that it makes edward burns ' sidewalks of new york look like oscar wilde . 	0
10782	abandon the theater 	0
12598	that it 's offensive , 	0
48017	its standard formula 	0
36877	is simply not enough of interest onscreen to sustain its seventy-minute running time 	0
59170	at its worst 	0
62372	that jim brown treats his women -- as dumb , credulous , unassuming , subordinate subjects 	0
29191	is too bad 	0
58436	be utterly entranced by its subject and still show virtually no understanding of it 	0
24562	looks elsewhere , seizing on george 's haplessness and lucy 's personality tics . 	0
58489	he 's done 	0
45247	evasive 	0
54337	dumb down 	0
34662	a disappointingly thin slice of lower-class london life ; despite the title ... amounts to surprisingly little 	0
52425	gedeck , 	0
52471	you 'll forget about it by monday , though , and if they 're old enough to have developed some taste , so will your kids 	0
54930	marred beyond redemption by a disastrous ending 	0
9089	to check your brain at the door 	0
46644	hotter-two-years-ago rap and r&b names and references 	0
46684	of corny dialogue and preposterous moments 	0
48880	the more hackneyed elements of the film 	0
43962	one of the most curiously depressing 	0
19205	's not so much a movie as a joint promotion for the national basketball association and teenaged rap and adolescent poster-boy lil ' bow wow 	0
6221	is n't mainly suspense or excitement . 	0
37103	rely on dumb gags , anatomical humor , or character cliches 	0
615	spliced together bits and pieces of midnight run and 48 hours ( and , for that matter , shrek ) 	0
6453	a loss 	0
53236	gamely as the movie tries to make sense of its title character , there remains a huge gap between the film 's creepy 	0
20167	cram too many ingredients 	0
18247	saddled 	0
43768	a plodding mess 	0
28598	is in bad need of major acting lessons and maybe a little coffee . 	0
11875	his maudlin ending 	0
56256	takes a hat-in-hand approach to rowling that stifles creativity and allows the film to drag on for nearly three hours 	0
63806	unusually tame 	0
27643	a laughable -- or rather , unlaughable 	0
34772	pandering 	0
56517	misguided acts of affection 	0
14859	animated drivel 	0
4488	that it 's almost worth seeing because it 's so bad 	0
57300	an uncomfortable movie 	0
39289	no french people were harmed during the making of this movie , but they were insulted and the audience was put through torture for an hour and a half 	0
64210	troubling and 	0
27276	two-dimensional and pointless 	0
5686	though it 's not very well shot or composed or edited , the score is too insistent and the dialogue is frequently overwrought and crudely literal 	0
42537	sadly 	0
18172	an unpleasantly 	0
29987	lacks depth . 	0
59956	rife with miscalculations 	0
22805	fails to put the struggle into meaningful historical context 	0
59024	mean-spirited and 	0
54601	populating its hackneyed and meanspirited storyline with cardboard characters and performers who value cash above credibility . 	0
60982	degenerates into hogwash 	0
55288	terror the heroes of horror movies try to avoid 	0
7702	its hackneyed and meanspirited storyline 	0
40109	, the satire is weak . 	0
58991	an unremittingly ugly movie to look at , listen to , and think about , it is quite possibly the sturdiest example yet of why the dv revolution has cheapened the artistry of making a film . 	0
18540	that watching the proverbial paint dry would be a welcome improvement 	0
38926	devolves 	0
3825	fails in making this character understandable , in getting under her skin , in exploring motivation ... well before the end 	0
53364	's also uninspired , lacking the real talent and wit to elevate it beyond its formula to the level of classic romantic comedy to which it aspires 	0
27228	for most movies , 84 minutes is short , 	0
13254	every visual joke is milked , every set-up obvious and lengthy , 	0
10314	as a recording of conversations at the wal-mart checkout line 	0
35493	of barely defensible sexual violence to keep it interested 	0
7850	looks and feels like a low-budget hybrid of scarface or carlito 's way . 	0
47092	the one thing that holds interest in the midst of a mushy , existential exploration of why men leave their families 	0
1804	loneliness and the chilly anonymity of the environments where so many of us spend so much of our time 	0
17148	as lazy 	0
11328	to films which will cause loads of irreparable damage that years and years of costly analysis could never fix 	0
45596	the following things are not at all entertaining : 	0
60343	nights feels more like a quickie tv special than a feature film ... it 's not even a tv special you 'd bother watching past the second commercial break 	0
44801	dumbed-down 	0
15694	lumbering 	0
65928	i am more offended by his lack of faith in his audience than by anything on display here . 	0
36995	from being a total rehash 	0
51519	i could feel my eyelids ... getting ... very ... heavy ... 	0
344	taboo subject matter 	0
19148	filled with more holes than clyde barrow 's car 	0
59882	is undone by anachronistic quick edits and occasional jarring glimpses of a modern theater audience watching the events unfold 	0
35049	, soggy potboiler 	0
46806	had just typed ` chris rock , ' ` anthony hopkins ' and ` terrorists ' into some univac-like script machine 	0
